iter	Passed	Remaining
3244	15014	31264
3245	15017	31256
3246	15020	31248
3247	15023	31240
3248	15027	31234
3249	15031	31229
3250	15035	31223
3251	15039	31216
3252	15043	31210
3253	15046	31203
3254	15049	31195
3255	15052	31187
3256	15055	31180
3257	15060	31174
3258	15063	31167
3259	15066	31159
3260	15069	31151
3261	15073	31145
3262	15077	31138
3263	15080	31131
3264	15083	31123
3265	15086	31115
3266	15090	31109
3267	15093	31102
3268	15096	31093
3269	15099	31086
3270	15102	31078
3271	15106	31072
3272	15109	31064
3273	15112	31056
3274	15116	31049
3275	15119	31043
3276	15124	31038
3277	15128	31032
3278	15132	31027
3279	15137	31023
3280	15141	31017
3281	15144	31009
3282	15147	31001
3283	15150	30994
3284	15155	30988
3285	15158	30981
3286	15161	30974
3287	15164	30966
3288	15168	30958
3289	15171	30952
3290	15175	30945
3291	15178	30937
3292	15181	30929
3293	15184	30922
3294	15187	30915
3295	15191	30909
3296	15195	30903
3297	15290	31081
3298	15504	31503
3299	15514	31509
3300	15519	31504
3301	15523	31499
3302	15527	31492
3303	15531	31486
3304	15536	31481
3305	15540	31475
3306	15544	31469
3307	15548	31464
3308	15552	31457
3309	15556	31452
3310	15560	31446
3311	15565	31441
3312	15569	31435
3313	15574	31430
3314	15578	31424
3315	15582	31419
3316	15586	31412
3317	15590	31406
3318	15593	31399
3319	15598	31393
3320	15602	31388
3321	15606	31382
3322	15610	31376
3323	15615	31371
3324	15619	31365
3325	15624	31362
3326	15629	31358
3327	15633	31352
3328	15637	31345
3329	15641	31339
3330	15650	31342
3331	15660	31348
3332	15668	31350
3333	15676	31353
3334	15689	31364
3335	15697	31366
3336	15703	31365
3337	15711	31365
3338	15717	31364
3339	15749	31414
3340	15755	31412
3341	15769	31425
3342	15779	31432
3343	15784	31427
3344	15801	31447
3345	15810	31450
3346	15818	31452
3347	15822	31446
3348	15825	31438
3349	15828	31430
3350	15832	31423
3351	15835	31415
3352	15839	31409
3353	15843	31402
3354	15846	31394
3355	15849	31387
3356	15852	31379
3357	15856	31372
3358	15859	31364
3359	15862	31356
3360	15865	31348
3361	15868	31340
3362	15872	31333
3363	15875	31326
3364	15878	31318
3365	15881	31310
3366	15885	31303
3367	15888	31295
3368	15891	31288
3369	15894	31280
3370	15897	31272
3371	15901	31265
3372	15904	31257
3373	15908	31250
3374	15911	31242
3375	15914	31235
3376	15918	31229
3377	15921	31221
3378	15924	31213
3379	15928	31205
3380	15931	31198
3381	15935	31191
3382	15938	31183
3383	15941	31176
3384	15945	31169
3385	15948	31161
3386	15952	31155
3387	15955	31148
3388	15959	31140
3389	15962	31133
3390	15966	31126
3391	15969	31119
3392	15972	31111
3393	15975	31103
3394	15978	31096
3395	15982	31089
3396	15985	31081
3397	15989	31074
3398	15992	31066
3399	15995	31058
3400	15999	31052
3401	16003	31047
3402	16009	31045
3403	16014	31040
3404	16018	31035
3405	16022	31028
3406	16028	31026
3407	16033	31022
3408	16037	31017
3409	16041	31010
3410	16046	31006
3411	16050	31000
3412	16054	30994
3413	16058	30987
3414	16063	30983
3415	16067	30977
3416	16071	30971
3417	16075	30965
3418	16080	30961
3419	16084	30955
3420	16089	30950
3421	16095	30949
3422	16102	30947
3423	16106	30942
3424	16110	30937
3425	16114	30929
3426	16117	30922
3427	16120	30915
3428	16124	30909
3429	16128	30901
3430	16131	30894
3431	16134	30886
3432	16137	30879
3433	16141	30873
3434	16145	30865
3435	16148	30858
3436	16152	30851
3437	16155	30844
3438	16158	30837
3439	16162	30830
3440	16165	30822
3441	16168	30815
3442	16171	30807
3443	16175	30800
3444	16178	30793
3445	16182	30785
3446	16185	30778
3447	16188	30770
3448	16191	30763
3449	16195	30756
3450	16198	30748
3451	16201	30741
3452	16205	30734
3453	16208	30726
3454	16211	30719
3455	16214	30711
3456	16219	30706
3457	16224	30702
3458	16229	30698
3459	16232	30691
3460	16235	30684
3461	16240	30678
3462	16244	30673
3463	16249	30669
3464	16254	30664
3465	16257	30657
3466	16261	30651
3467	16265	30644
3468	16268	30637
3469	16272	30630
3470	16275	30622
3471	16278	30615
3472	16281	30607
3473	16285	30602
3474	16290	30596
3475	16294	30591
3476	16298	30586
3477	16303	30582
3478	16309	30578
3479	16312	30571
3480	16317	30567
3481	16320	30560
3482	16324	30552
3483	16327	30545
3484	16331	30539
3485	16334	30532
3486	16338	30525
3487	16341	30518
3488	16344	30510
3489	16349	30505
3490	16352	30498
3491	16355	30490
3492	16359	30484
3493	16362	30476
3494	16365	30469
3495	16368	30461
3496	16372	30454
3497	16375	30446
3498	16378	30440
3499	16382	30433
3500	16385	30426
3501	16389	30418
3502	16392	30411
3503	16395	30404
3504	16399	30397
3505	16402	30389
3506	16405	30382
3507	16408	30374
3508	16412	30368
3509	16415	30361
3510	16419	30354
3511	16422	30346
3512	16425	30338
3513	16428	30332
3514	16432	30325
3515	16435	30318
3516	16438	30310
3517	16442	30303
3518	16445	30296
3519	16448	30289
3520	16451	30281
3521	16454	30274
3522	16458	30267
3523	16461	30259
3524	16464	30252
3525	16467	30245
3526	16470	30237
3527	16474	30230
3528	16477	30223
3529	16481	30216
3530	16485	30210
3531	16490	30206
3532	16841	30836
3533	17051	31207
3534	17063	31214
3535	17067	31209
3536	17071	31203
3537	17075	31196
3538	17079	31190
3539	17083	31183
3540	17088	31178
3541	17092	31172
3542	17096	31167
3543	17101	31161
3544	17106	31157
3545	17110	31152
3546	17115	31146
3547	17119	31139
3548	17122	31133
3549	17126	31126
3550	17131	31120
3551	17135	31114
3552	17139	31108
3553	17142	31101
3554	17146	31094
3555	17150	31087
3556	17154	31080
3557	17158	31074
3558	17162	31068
3559	17166	31062
3560	17171	31058
3561	17176	31054
3562	17182	31051
3563	17188	31047
3564	17195	31046
3565	17200	31043
3566	17205	31038
3567	17209	31031
3568	17215	31029
3569	17219	31023
3570	17223	31016
3571	17226	31009
3572	17234	31008
3573	17242	31011
3574	17249	31009
3575	17254	31005
3576	17260	31002
3577	17265	30997
3578	17269	30990
3579	17272	30983
3580	17276	30976
3581	17280	30970
3582	17283	30963
3583	17286	30955
3584	17290	30947
3585	17294	30941
3586	17298	30934
3587	17301	30927
3588	17304	30920
3589	17308	30912
3590	17311	30905
3591	17314	30897
3592	17318	30890
3593	17321	30882
3594	17324	30874
3595	17328	30868
3596	17331	30860
3597	17334	30852
3598	17338	30845
3599	17341	30837
3600	17344	30830
3601	17348	30823
3602	17351	30815
3603	17354	30808
3604	17358	30800
3605	17361	30793
3606	17364	30785
3607	17367	30777
3608	17370	30769
3609	17374	30762
3610	17377	30755
3611	17381	30748
3612	17384	30740
3613	17387	30732
3614	17391	30725
3615	17394	30718
3616	17397	30710
3617	17400	30702
3618	17404	30695
3619	17407	30688
3620	17411	30681
3621	17414	30674
3622	17418	30667
3623	17421	30659
3624	17425	30652
3625	17428	30645
3626	17431	30637
3627	17434	30629
3628	17438	30622
3629	17441	30614
3630	17444	30607
3631	17447	30599
3632	17450	30591
3633	17453	30583
3634	17457	30577
3635	17462	30572
3636	17466	30567
3637	17472	30563
3638	17479	30563
3639	17483	30556
3640	17488	30552
3641	17492	30545
3642	17495	30537
3643	17498	30529
3644	17501	30522
3645	17504	30514
3646	17508	30507
3647	17511	30499
3648	17514	30492
3649	17518	30485
3650	17521	30477
3651	17524	30469
3652	17527	30462
3653	17530	30454
3654	17534	30447
3655	17537	30439
3656	17540	30432
3657	17543	30424
3658	17546	30416
3659	17550	30410
3660	17553	30402
3661	17556	30394
3662	17560	30387
3663	17563	30379
3664	17567	30373
3665	17570	30366
3666	17573	30358
3667	17577	30351
3668	17580	30343
3669	17584	30337
3670	17587	30330
3671	17590	30322
3672	17594	30315
3673	17597	30308
3674	17601	30301
3675	17604	30293
3676	17607	30286
3677	17611	30279
3678	17614	30272
3679	17617	30264
3680	17621	30257
3681	17625	30251
3682	17629	30246
3683	17634	30241
3684	17639	30236
3685	17643	30230
3686	17649	30227
3687	17654	30223
3688	17658	30218
3689	17664	30214
3690	17668	30209
3691	17672	30203
3692	17677	30198
3693	17683	30196
3694	17695	30202
3695	17700	30199
3696	17704	30192
3697	17707	30185
3698	17713	30181
3699	17716	30174
3700	17720	30167
3701	17723	30160
3702	17727	30153
3703	17730	30146
3704	17733	30139
3705	17737	30131
3706	17740	30124
3707	17744	30118
3708	17749	30113
3709	17753	30108
3710	17759	30104
3711	17763	30099
3712	17768	30095
3713	17772	30087
3714	17776	30082
3715	17780	30075
3716	17783	30067
3717	17786	30060
3718	17790	30054
3719	17794	30047
3720	17797	30040
3721	17800	30032
3722	17803	30025
3723	17807	30018
3724	17811	30012
3725	17814	30004
3726	17817	29997
3727	17822	29992
3728	17826	29986
3729	17830	29980
3730	17833	29973
3731	17837	29966
3732	17840	29959
3733	17843	29951
3734	17846	29943
3735	17849	29935
3736	17853	29929
3737	17856	29921
3738	17859	29914
3739	17862	29906
3740	17865	29899
3741	17869	29892
3742	17872	29885
3743	17875	29877
3744	17879	29870
3745	17882	29863
3746	17886	29856
3747	17889	29848
3748	17892	29841
3749	17896	29834
3750	17899	29827
3751	17902	29820
3752	17905	29813
3753	17909	29806
3754	17912	29799
3755	17915	29791
3756	17919	29784
3757	17922	29776
3758	17925	29769
3759	17928	29761
3760	17931	29754
3761	17935	29747
3762	17938	29740
3763	17942	29734
3764	17945	29726
3765	17949	29720
3766	17952	29713
3767	17956	29707
3768	17960	29699
3769	17963	29692
3770	17966	29685
3771	17970	29678
3772	17973	29671
3773	17976	29663
3774	17979	29656
3775	17982	29649
3776	17986	29641
3777	17989	29634
3778	17992	29627
3779	17995	29619
3780	17999	29612
3781	18002	29605
3782	18005	29598
3783	18008	29590
3784	18012	29584
3785	18015	29577
3786	18018	29569
3787	18021	29562
3788	18025	29554
3789	18029	29549
3790	18034	29544
3791	18066	29584
3792	18320	29988
3793	18333	29996
3794	18338	29992
3795	18344	29989
3796	18350	29986
3797	18354	29980
3798	18359	29975
3799	18363	29969
3800	18367	29962
3801	18370	29955
3802	18375	29950
3803	18379	29944
3804	18382	29937
3805	18386	29931
3806	18392	29927
3807	18396	29920
3808	18400	29914
3809	18404	29908
3810	18408	29903
3811	18412	29896
3812	18416	29889
3813	18419	29883
3814	18424	29877
3815	18428	29871
3816	18432	29865
3817	18436	29860
3818	18441	29855
3819	18445	29848
3820	18449	29842
3821	18453	29836
3822	18458	29832
3823	18462	29825
3824	18466	29819
3825	18470	29813
3826	18474	29806
3827	18478	29801
3828	18482	29795
3829	18486	29788
3830	18489	29780
3831	18492	29773
3832	18495	29766
3833	18499	29758
3834	18502	29752
3835	18506	29745
3836	18509	29737
3837	18512	29730
3838	18515	29722
3839	18519	29716
3840	18523	29709
3841	18526	29702
3842	18529	29694
3843	18532	29687
3844	18536	29680
3845	18539	29673
3846	18542	29665
3847	18546	29658
3848	18549	29651
3849	18552	29644
3850	18556	29636
3851	18559	29629
3852	18562	29622
3853	18566	29615
3854	18570	29609
3855	18573	29601
3856	18576	29594
3857	18579	29587
3858	18583	29581
3859	18587	29574
3860	18590	29566
3861	18593	29559
3862	18597	29552
3863	18600	29545
3864	18603	29537
3865	18606	29530
3866	18609	29522
3867	18613	29515
3868	18616	29508
3869	18621	29503
3870	18625	29497
3871	18629	29492
3872	18634	29486
3873	18640	29483
3874	18643	29477
3875	18648	29472
3876	18652	29465
3877	18655	29458
3878	18658	29450
3879	18662	29444
3880	18665	29436
3881	18668	29429
3882	18672	29422
3883	18675	29414
3884	18679	29408
3885	18682	29401
3886	18685	29394
3887	18688	29386
3888	18692	29379
3889	18695	29372
3890	18698	29364
3891	18701	29357
3892	18704	29349
3893	18708	29342
3894	18711	29335
3895	18714	29328
3896	18717	29320
3897	18720	29313
3898	18724	29306
3899	18727	29299
3900	18730	29291
3901	18733	29284
3902	18737	29277
3903	18740	29270
3904	18744	29263
3905	18747	29256
3906	18750	29248
3907	18753	29241
3908	18756	29234
3909	18759	29226
3910	18762	29219
3911	18766	29211
3912	18769	29204
3913	18772	29197
3914	18775	29189
3915	18778	29182
3916	18781	29175
3917	18784	29167
3918	18787	29160
3919	18791	29153
3920	18794	29145
3921	18797	29138
3922	18800	29130
3923	18803	29123
3924	18807	29116
3925	18810	29109
3926	18813	29102
3927	18816	29094
3928	18820	29087
3929	18823	29080
3930	18826	29073
3931	18829	29066
3932	18832	29058
3933	18836	29051
3934	18839	29044
3935	18842	29037
3936	18845	29029
3937	18848	29022
3938	18852	29015
3939	18855	29008
3940	18859	29002
3941	18863	28996
3942	18868	28992
3943	18873	28987
3944	18877	28982
3945	18882	28976
3946	18887	28972
3947	18891	28966
3948	18896	28961
3949	18901	28957
3950	18907	28954
3951	18913	28951
3952	18919	28949
3953	18933	28958
3954	18939	28954
3955	18943	28949
3956	18946	28942
3957	18951	28938
3958	18955	28931
3959	18958	28924
3960	18961	28916
3961	18965	28911
3962	18969	28904
3963	18972	28897
3964	18975	28889
3965	18978	28882
3966	18982	28876
3967	18986	28869
3968	18989	28862
3969	18992	28855
3970	18997	28849
3971	19000	28842
3972	19003	28835
3973	19006	28827
3974	19010	28821
3975	19015	28816
3976	19018	28809
3977	19021	28802
3978	19024	28794
3979	19028	28788
3980	19031	28781
3981	19034	28773
3982	19037	28766
3983	19040	28759
3984	19044	28753
3985	19048	28746
3986	19051	28739
3987	19055	28733
3988	19059	28727
3989	19064	28723
3990	19068	28716
3991	19071	28710
3992	19074	28703
3993	19078	28696
3994	19081	28689
3995	19084	28682
3996	19088	28675
3997	19091	28668
3998	19094	28661
3999	19098	28654
4000	19101	28647
4001	19104	28639
4002	19107	28632
4003	19110	28625
4004	19114	28619
4005	19117	28612
4006	19120	28604
4007	19124	28598
4008	19127	28591
4009	19130	28584
4010	19134	28577
4011	19137	28569
4012	19141	28563
4013	19144	28557
4014	19149	28552
4015	19153	28546
4016	19157	28541
4017	19161	28535
4018	19165	28529
4019	19169	28523
4020	19173	28517
4021	19177	28510
4022	19180	28503
4023	19183	28496
4024	19186	28489
4025	19191	28483
4026	19195	28478
4027	19200	28473
4028	19205	28469
4029	19210	28464
4030	19214	28459
4031	19217	28452
4032	19222	28446
4033	19225	28439
4034	19228	28432
4035	19232	28426
4036	19236	28421
4037	19239	28414
4038	19242	28406
4039	19246	28399
4040	19249	28393
4041	19253	28386
4042	19256	28379
4043	19259	28372
4044	19262	28365
4045	19266	28358
4046	19269	28351
4047	19272	28344
4048	19276	28337
4049	19279	28331
4050	19283	28326
4051	19287	28319
4052	19290	28312
4053	19294	28306
4054	19299	28301
4055	19353	28369
4056	19600	28719
4057	19611	28724
4058	19616	28719
4059	19621	28713
4060	19624	28707
4061	19628	28701
4062	19633	28695
4063	19637	28689
4064	19641	28684
4065	19646	28680
4066	19650	28674
4067	19654	28667
4068	19658	28661
4069	19663	28656
4070	19667	28650
4071	19671	28645
4072	19676	28639
4073	19680	28634
4074	19684	28628
4075	19688	28622
4076	19692	28615
4077	19696	28609
4078	19699	28603
4079	19704	28597
4080	19707	28590
4081	19712	28585
4082	19716	28579
4083	19720	28574
4084	19725	28569
4085	19729	28563
4086	19733	28557
4087	19737	28550
4088	19741	28545
4089	19747	28542
4090	19751	28536
4091	19756	28530
4092	19760	28525
4093	19764	28519
4094	19768	28513
4095	19773	28508
4096	19781	28507
4097	19785	28502
4098	19790	28498
4099	19795	28492
4100	19798	28485
4101	19801	28478
4102	19806	28473
4103	19810	28467
4104	19813	28460
4105	19816	28453
4106	19820	28447
4107	19824	28440
4108	19827	28433
4109	19831	28426
4110	19834	28419
4111	19838	28413
4112	19841	28406
4113	19845	28400
4114	19848	28393
4115	19851	28386
4116	19855	28379
4117	19858	28372
4118	19861	28365
4119	19865	28358
4120	19869	28351
4121	19872	28345
4122	19876	28339
4123	19881	28334
4124	19885	28329
4125	19889	28323
4126	19893	28315
4127	19896	28308
4128	19899	28301
4129	19902	28294
4130	19906	28288
4131	19909	28281
4132	19912	28273
4133	19915	28266
4134	19919	28259
4135	19922	28252
4136	19924	28244
4137	19927	28237
4138	19931	28230
4139	19934	28223
4140	19937	28216
4141	19940	28208
4142	19943	28201
4143	19947	28195
4144	19950	28188
4145	19953	28181
4146	19957	28173
4147	19960	28166
4148	19963	28159
4149	19966	28152
4150	19970	28145
4151	19973	28138
4152	19976	28131
4153	19979	28124
4154	19983	28117
4155	19986	28110
4156	19989	28103
4157	19992	28096
4158	19996	28090
4159	19999	28083
4160	20002	28076
4161	20005	28068
4162	20009	28061
4163	20013	28056
4164	20016	28049
4165	20019	28041
4166	20022	28034
4167	20025	28027
4168	20029	28021
4169	20033	28014
4170	20036	28007
4171	20039	28000
4172	20042	27992
4173	20046	27986
4174	20049	27979
4175	20052	27972
4176	20056	27966
4177	20060	27961
4178	20065	27955
4179	20069	27949
4180	20073	27944
4181	20079	27941
4182	20082	27934
4183	20086	27928
4184	20090	27921
4185	20094	27915
4186	20096	27908
4187	20100	27901
4188	20103	27894
4189	20107	27888
4190	20110	27881
4191	20113	27874
4192	20118	27869
4193	20123	27864
4194	20127	27858
4195	20130	27851
4196	20134	27845
4197	20138	27839
4198	20141	27833
4199	20145	27826
4200	20149	27820
4201	20154	27815
4202	20158	27810
4203	20163	27806
4204	20169	27802
4205	20173	27797
4206	20178	27792
4207	20183	27787
4208	20188	27782
4209	20192	27777
4210	20196	27771
4211	20201	27766
4212	20206	27762
4213	20220	27769
4214	20223	27763
4215	20226	27756
4216	20229	27748
4217	20233	27742
4218	20237	27736
4219	20240	27729
4220	20243	27722
4221	20247	27715
4222	20252	27711
4223	20255	27704
4224	20259	27698
4225	20262	27691
4226	20266	27685
4227	20270	27679
4228	20273	27671
4229	20276	27665
4230	20280	27658
4231	20283	27652
4232	20286	27645
4233	20290	27638
4234	20293	27631
4235	20297	27625
4236	20300	27618
4237	20303	27611
4238	20307	27604
4239	20310	27598
4240	20314	27592
4241	20317	27584
4242	20320	27577
4243	20323	27570
4244	20326	27563
4245	20330	27557
4246	20334	27551
4247	20337	27544
4248	20342	27539
4249	20348	27536
4250	20355	27534
4251	20358	27528
4252	20363	27522
4253	20368	27518
4254	20371	27511
4255	20374	27504
4256	20379	27499
4257	20382	27493
4258	20386	27486
4259	20389	27479
4260	20393	27473
4261	20396	27466
4262	20399	27459
4263	20403	27452
4264	20406	27446
4265	20410	27439
4266	20413	27433
4267	20416	27426
4268	20419	27419
4269	20422	27412
4270	20426	27406
4271	20429	27399
4272	20432	27391
4273	20436	27385
4274	20439	27378
4275	20442	27372
4276	20446	27364
4277	20449	27358
4278	20452	27351
4279	20455	27344
4280	20459	27338
4281	20462	27331
4282	20465	27324
4283	20469	27317
4284	20472	27311
4285	20476	27304
4286	20479	27297
4287	20482	27291
4288	20485	27284
4289	20489	27277
4290	20492	27271
4291	20495	27264
4292	20499	27257
4293	20502	27250
4294	20506	27244
4295	20509	27237
4296	20512	27230
4297	20515	27223
4298	20518	27216
4299	20522	27210
4300	20526	27204
4301	20529	27197
4302	20532	27190
4303	20535	27183
4304	20539	27177
4305	20542	27170
4306	20545	27163
4307	20548	27156
4308	20551	27149
4309	20555	27143
4310	20558	27136
4311	20561	27129
4312	20565	27122
4313	20569	27118
4314	20574	27113
4315	20892	27520
4316	20901	27521
4317	20906	27516
4318	20910	27510
4319	20913	27503
4320	20918	27498
4321	20922	27493
4322	20928	27489
4323	20934	27486
4324	20939	27482
4325	20945	27478
4326	20952	27477
4327	20956	27470
4328	20960	27464
4329	20963	27457
4330	20967	27452
4331	20971	27445
4332	20975	27439
4333	20979	27432
4334	20982	27426
4335	20986	27420
4336	20990	27413
4337	20993	27407
4338	20998	27402
4339	21002	27396
4340	21006	27390
4341	21009	27384
4342	21014	27378
4343	21018	27372
4344	21021	27365
4345	21026	27360
4346	21030	27355
4347	21034	27349
4348	21038	27343
4349	21042	27337
4350	21046	27331
4351	21050	27325
4352	21057	27322
4353	21062	27318
4354	21066	27312
4355	21070	27306
4356	21074	27301
4357	21078	27294
4358	21091	27301
4359	21099	27299
4360	21116	27311
4361	21126	27313
4362	21134	27311
4363	21141	27309
4364	21148	27307
4365	21158	27309
4366	21169	27312
4367	21177	27312
4368	21192	27320
4369	21199	27317
4370	21208	27318
4371	21214	27314
4372	21219	27310
4373	21225	27306
4374	21243	27319
4375	21251	27317
4376	21261	27320
4377	21268	27317
4378	21272	27311
4379	21275	27304
4380	21278	27298
4381	21282	27291
4382	21286	27285
4383	21290	27279
4384	21293	27272
4385	21296	27265
4386	21300	27258
4387	21303	27252
4388	21306	27244
4389	21309	27238
4390	21312	27230
4391	21317	27225
4392	21320	27218
4393	21323	27211
4394	21326	27204
4395	21330	27197
4396	21334	27191
4397	21337	27184
4398	21340	27177
4399	21343	27170
4400	21346	27163
4401	21350	27157
4402	21354	27150
4403	21357	27144
4404	21360	27137
4405	21363	27130
4406	21367	27123
4407	21370	27116
4408	21373	27109
4409	21376	27103
4410	21380	27096
4411	21383	27089
4412	21386	27082
4413	21390	27075
4414	21392	27068
4415	21396	27061
4416	21399	27054
4417	21402	27047
4418	21406	27041
4419	21409	27034
4420	21413	27028
4421	21416	27021
4422	21419	27014
4423	21422	27007
4424	21426	27000
4425	21429	26994
4426	21432	26987
4427	21436	26980
4428	21439	26973
4429	21442	26966
4430	21446	26960
4431	21450	26954
4432	21453	26947
4433	21457	26941
4434	21460	26935
4435	21465	26929
4436	21469	26923
4437	21473	26918
4438	21479	26914
4439	21483	26909
4440	21488	26903
4441	21493	26899
4442	21498	26894
4443	21501	26888
4444	21505	26882
4445	21512	26879
4446	21517	26875
4447	21524	26873
4448	21532	26871
4449	21541	26871
4450	21545	26866
4451	21549	26860
4452	21552	26853
4453	21556	26848
4454	21560	26841
4455	21563	26834
4456	21566	26827
4457	21570	26821
4458	21573	26814
4459	21576	26807
4460	21580	26800
4461	21582	26793
4462	21586	26787
4463	21589	26780
4464	21593	26773
4465	21596	26766
4466	21599	26759
4467	21603	26753
4468	21606	26747
4469	21609	26740
4470	21613	26734
4471	21617	26727
4472	21620	26721
4473	21623	26714
4474	21627	26707
4475	21630	26700
4476	21634	26694
4477	21637	26687
4478	21639	26680
4479	21643	26673
4480	21646	26666
4481	21650	26660
4482	21653	26653
4483	21656	26646
4484	21660	26641
4485	21665	26636
4486	21670	26631
4487	21673	26624
4488	21677	26618
4489	21680	26611
4490	21683	26604
4491	21686	26597
4492	21690	26591
4493	21693	26585
4494	21697	26578
4495	21700	26572
4496	21704	26565
4497	21707	26558
4498	21710	26551
4499	21714	26545
4500	21717	26539
4501	21720	26532
4502	21724	26525
4503	21727	26518
4504	21731	26512
4505	21734	26506
4506	21737	26499
4507	21740	26492
4508	21743	26485
4509	21747	26478
4510	21750	26472
4511	21753	26465
4512	21757	26458
4513	21760	26452
4514	21764	26445
4515	21767	26439
4516	21770	26432
4517	21773	26425
4518	21777	26419
4519	21781	26412
4520	21784	26406
4521	21787	26399
4522	21790	26392
4523	21795	26387
4524	21800	26382
4525	21804	26377
4526	21809	26372
4527	21814	26367
4528	21819	26363
4529	21823	26357
4530	21826	26351
4531	21829	26344
4532	21833	26337
4533	21836	26331
4534	21841	26325
4535	21844	26319
4536	21847	26312
4537	21851	26306
4538	21854	26299
4539	21858	26293
4540	21861	26286
4541	21864	26280
4542	21868	26274
4543	21873	26268
4544	21905	26296
4545	22212	26654
4546	22216	26648
4547	22226	26650
4548	22231	26645
4549	22234	26638
4550	22239	26633
4551	22243	26627
4552	22247	26621
4553	22250	26614
4554	22254	26609
4555	22258	26603
4556	22262	26596
4557	22267	26592
4558	22272	26587
4559	22276	26581
4560	22281	26575
4561	22286	26571
4562	22291	26566
4563	22295	26560
4564	22300	26556
4565	22305	26551
4566	22310	26546
4567	22314	26540
4568	22318	26535
4569	22322	26529
4570	22326	26522
4571	22329	26516
4572	22333	26510
4573	22337	26504
4574	22341	26498
4575	22345	26491
4576	22349	26486
4577	22353	26479
4578	22356	26473
4579	22360	26467
4580	22364	26461
4581	22368	26455
4582	22372	26449
4583	22376	26443
4584	22381	26438
4585	22386	26434
4586	22392	26430
4587	22398	26426
4588	22404	26422
4589	22408	26417
4590	22414	26413
4591	22420	26410
4592	22425	26405
4593	22430	26400
4594	22434	26394
4595	22438	26388
4596	22443	26383
4597	22448	26379
4598	22453	26374
4599	22457	26368
4600	22463	26365
4601	22468	26360
4602	22472	26354
4603	22477	26349
4604	22481	26344
4605	22485	26337
4606	22488	26331
4607	22492	26324
4608	22495	26318
4609	22499	26311
4610	22502	26305
4611	22506	26298
4612	22509	26292
4613	22512	26285
4614	22516	26278
4615	22519	26271
4616	22523	26265
4617	22526	26259
4618	22530	26253
4619	22534	26247
4620	22537	26240
4621	22541	26234
4622	22544	26227
4623	22548	26220
4624	22551	26213
4625	22555	26207
4626	22558	26201
4627	22562	26194
4628	22565	26187
4629	22568	26181
4630	22572	26175
4631	22575	26168
4632	22579	26161
4633	22582	26154
4634	22585	26148
4635	22589	26142
4636	22592	26135
4637	22595	26128
4638	22598	26121
4639	22602	26115
4640	22605	26108
4641	22608	26101
4642	22612	26095
4643	22615	26088
4644	22618	26081
4645	22622	26075
4646	22625	26068
4647	22628	26061
4648	22631	26054
4649	22635	26048
4650	22638	26041
4651	22642	26035
4652	22645	26028
4653	22648	26021
4654	22652	26015
4655	22655	26009
4656	22658	26002
4657	22661	25995
4658	22665	25989
4659	22669	25983
4660	22674	25978
4661	22678	25972
4662	22684	25968
4663	22690	25965
4664	22694	25959
4665	22700	25955
4666	22704	25949
4667	22708	25944
4668	22713	25939
4669	22716	25932
4670	22719	25925
4671	22722	25918
4672	22725	25912
4673	22729	25905
4674	22732	25898
4675	22735	25891
4676	22738	25884
4677	22742	25878
4678	22745	25872
4679	22748	25865
4680	22751	25858
4681	22754	25851
4682	22758	25845
4683	22762	25838
4684	22765	25832
4685	22768	25825
4686	22772	25819
4687	22777	25814
4688	22780	25807
4689	22783	25801
4690	22787	25794
4691	22790	25788
4692	22794	25782
4693	22797	25775
4694	22800	25768
4695	22804	25762
4696	22807	25755
4697	22811	25749
4698	22814	25743
4699	22818	25736
4700	22821	25729
4701	22824	25723
4702	22828	25717
4703	22831	25710
4704	22835	25704
4705	22839	25698
4706	22844	25693
4707	22848	25688
4708	22852	25682
4709	22857	25677
4710	22862	25672
4711	22866	25667
4712	22870	25661
4713	22875	25657
4714	22880	25651
4715	22884	25646
4716	22889	25641
4717	22894	25637
4718	22902	25635
4719	22907	25631
4720	22913	25627
4721	22917	25621
4722	22921	25615
4723	22925	25609
4724	22928	25603
4725	22931	25596
4726	22935	25589
4727	22939	25583
4728	22942	25577
4729	22946	25571
4730	22949	25564
4731	22952	25558
4732	22956	25552
4733	22961	25547
4734	22966	25542
4735	22971	25537
4736	22977	25534
4737	22980	25527
4738	22983	25520
4739	22987	25515
4740	22991	25508
4741	22994	25502
4742	22998	25495
4743	23002	25490
4744	23005	25483
4745	23008	25476
4746	23011	25469
4747	23016	25465
4748	23022	25461
4749	23028	25458
4750	23033	25452
4751	23036	25446
4752	23040	25440
4753	23044	25434
4754	23048	25428
4755	23051	25422
4756	23054	25415
4757	23057	25408
4758	23060	25401
4759	23064	25395
4760	23067	25388
4761	23070	25382
4762	23073	25375
4763	23076	25368
4764	23080	25362
4765	23083	25355
4766	23086	25348
4767	23089	25341
4768	23093	25336
4769	23097	25330
4770	23100	25323
4771	23103	25317
4772	23107	25310
4773	23111	25304
4774	23114	25298
4775	23118	25291
4776	23121	25285
4777	23125	25279
4778	23129	25273
4779	23132	25266
4780	23135	25260
4781	23138	25253
4782	23141	25246
4783	23145	25240
4784	23148	25234
4785	23152	25227
4786	23154	25220
4787	23158	25214
4788	23162	25208
4789	23165	25201
4790	23168	25195
4791	23171	25188
4792	23175	25182
4793	23178	25176
4794	23182	25169
4795	23186	25163
4796	23189	25157
4797	23338	25308
